"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",524,218.312500,100.000000,96.755117,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6478,317,0.000000,0.000000,20.708593,1.141075,41.733098,2.363180,0.000000,29.363828,100.000000,100.000000,22.318920,41.733098,2.363180,53.155133,2.601139,0.000000,42.012084,0.000000,0.000000,16.804834,1.050302,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",42.665485,8.257340,19.592549,0.000000,21.971910,2.291064,3.981569,0.262030,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.236649,0.741405,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,7.002188,0.241499,0.368343,0.373405,7.384267,0.407582,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.108462,0.000000,348,6,2.855509,0.049233,"Low (1)","Idle (0)",0,0.000000,11136,192
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",533,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5343,301,0.000000,0.000000,20.645930,1.111833,42.112686,2.346383,0.000000,28.963812,100.000000,100.000000,22.160283,42.112686,2.346383,43.530292,2.452296,0.000000,41.713474,0.000000,0.000000,16.685390,1.042837,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",20.478913,9.773147,27.436198,0.000000,30.436152,2.831165,7.555476,0.338930,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.311923,0.838097,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,7.097982,0.248300,0.379818,0.385038,7.614310,0.396431,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.080959,0.000000,8187,372,66.700824,3.030745,"Low (3)","Idle (0)",0,0.000000,261984,11904
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",542,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5787,317,0.000000,0.000000,20.766100,1.081790,43.074051,2.346383,0.000000,28.351112,100.000000,100.000000,22.160283,43.074051,2.346383,47.147632,2.582651,0.000000,41.713474,0.000000,0.000000,16.685390,1.042837,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.326059,13.940390,33.481211,0.000000,36.783953,3.926938,6.640160,0.436459,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.380856,1.083974,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,5.955808,0.242046,0.623027,0.384286,7.599436,0.402355,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132635,0.000000,0,23,0.000000,0.187385,"Low (1)","Idle (0)",0,0.000000,0,736
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",551,218.312500,100.000000,96.755117,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6232,301,0.000000,0.000000,20.651733,1.137942,41.618510,2.356691,0.000000,29.363828,100.000000,100.000000,22.257638,41.618510,2.356691,50.996176,2.463069,0.000000,41.896729,0.000000,0.000000,16.758692,1.047418,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.551735,22.106928,38.453916,0.000000,17.976350,2.970014,10.673756,0.842314,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.606961,1.818026,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,5.919023,0.242944,0.637583,0.402913,7.967799,0.427263,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.132882,0.000000,0,21,0.000000,0.171842,"Low (1)","Idle (0)",0,0.000000,0,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",560,218.312500,100.000000,96.755117,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6477,301,0.000000,0.000000,20.736631,1.116718,42.297695,2.356691,0.000000,28.963812,100.000000,100.000000,22.257638,42.297695,2.356691,53.001000,2.463069,0.000000,41.896729,0.000000,0.000000,16.758692,1.047418,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",43.589029,8.078311,19.340864,0.000000,22.906771,1.102158,3.867476,0.245853,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.226351,0.643186,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,7.196876,0.241397,0.921514,0.372306,7.362528,0.391723,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.076925,0.000000,364,25,2.978596,0.204574,"Low (1)","Idle (0)",0,0.000000,11648,800
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",569,218.312500,100.000000,96.755117,91.779989,0.014457,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5319,301,0.000000,0.000000,20.760425,1.081495,43.062279,2.345742,0.000000,28.351112,37.034235,100.000000,22.154227,43.062279,2.345742,43.322917,2.451626,0.000000,41.702074,0.000000,0.000000,16.680830,1.042552,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",29.440895,14.179274,26.850251,0.000000,11.979622,4.257537,11.031920,0.566420,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.418827,1.275254,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.286996,0,32,4.594937,0.240985,0.916437,0.636527,12.587633,0.680568,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.134636,0.000000,1150,8,9.366677,0.065159,"Low (1)","Idle (0)",0,0.000000,36800,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",578,218.312500,100.000000,96.754223,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5570,301,0.000000,0.000000,19.607302,1.080392,39.513715,2.237505,0.000000,29.363828,34.545812,100.000000,21.131991,39.513715,2.237505,43.273967,2.338503,0.000000,39.777864,0.000000,0.000000,15.911146,0.994447,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",42.475784,7.889980,18.954130,0.000000,23.546596,2.227044,3.800120,0.242932,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.219356,0.644059,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,38.053591,0,32,5.742838,0.242593,0.641329,0.929884,18.388918,0.983062,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.133929,0.000000,1494,28,11.607057,0.217535,"Low (1)","Idle (0)",0,0.000000,47808,896
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",587,218.312500,100.000000,96.754223,91.834562,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6223,301,0.000000,0.000000,20.679849,1.113660,42.181874,2.350238,0.000000,28.963812,100.000000,100.000000,22.196691,42.181874,2.350238,50.783092,2.456325,0.000000,41.782007,0.000000,0.000000,16.712803,1.044550,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.801666,18.418088,31.365331,0.000000,28.211821,2.386355,13.240777,0.591035,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.517255,1.467672,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,4.950199,0.240149,0.918727,0.637501,12.606895,0.399164,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132994,0.000000,388,28,3.166293,0.228495,"Low (1)","Idle (0)",0,0.000000,12416,896
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",596,218.312500,100.000000,96.754223,91.781778,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6633,317,0.000000,0.000000,20.414511,1.063475,42.344767,2.306657,0.000000,28.351112,44.826934,100.000000,21.785089,42.344767,2.306657,53.125183,2.538924,0.000000,41.007226,0.000000,0.000000,16.402891,1.025181,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",20.670429,11.126827,27.822314,0.000000,28.371652,2.736651,7.775593,0.332614,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.307976,0.855945,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,47.677130,0,32,6.490712,0.243446,0.906331,0.378433,7.483702,0.399594,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.077427,0.000000,3593,149,28.777142,1.193374,"Low (2)","Idle (0)",0,0.000000,114976,4768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",605,218.312500,100.000000,96.756012,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5554,317,0.000000,0.000000,20.460721,1.127417,41.233572,2.334894,0.000000,29.363828,100.000000,100.000000,22.051773,41.233572,2.334894,45.027774,2.570004,0.000000,41.509219,0.000000,0.000000,16.603688,1.037730,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.292472,25.073915,35.722221,0.000000,16.523913,5.610407,9.758632,0.759761,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.582364,1.676313,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,5.835724,0.240716,0.373184,0.382832,7.570679,0.403968,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.076604,0.000000,24,21,0.194574,0.170253,"Low (1)","Idle (0)",0,0.000000,768,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",614,218.312500,100.000000,96.755117,91.835457,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6449,301,0.000000,0.000000,20.483540,1.103088,41.781450,2.327928,0.000000,28.963812,100.000000,100.000000,21.985982,41.781450,2.327928,52.127794,2.433008,0.000000,41.385378,0.000000,0.000000,16.554151,1.034634,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.398665,7.729202,19.649945,0.000000,21.899289,2.213292,5.944290,0.257310,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.239638,0.668370,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,5.963719,0.242489,0.632446,0.627726,12.413579,0.664155,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.105036,0.000000,100,8,0.808308,0.064665,"Low (1)","Idle (0)",0,0.000000,3200,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",623,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5773,301,0.000000,0.000000,20.464007,1.066053,42.447435,2.312249,0.000000,28.351112,37.034235,97.222222,21.837909,42.447435,2.312249,46.349355,2.416622,0.000000,41.106651,0.000000,0.000000,16.442661,1.027666,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.148260,12.409193,19.047577,0.000000,8.225756,2.846797,4.826463,0.386969,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.288895,0.820090,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.143498,0,32,6.024407,0.242481,0.609971,0.618353,12.228237,0.984148,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.071281,0.000000,2983,121,23.949442,0.971466,"Low (1)","Idle (0)",0,0.000000,95456,3872
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",632,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5574,301,0.000000,0.000000,20.427379,1.125580,41.166380,2.331089,0.000000,29.363828,100.000000,97.222222,22.015838,41.166380,2.331089,45.116281,2.436312,0.000000,41.441578,0.000000,0.000000,16.576631,1.036039,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.582352,15.060466,32.511397,0.000000,37.095559,5.080143,5.938759,0.389738,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.367514,0.974073,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,7.135639,0.243633,0.365071,0.370088,7.318666,0.385686,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.108105,0.000000,136,20,1.100792,0.161881,"Low (1)","Idle (0)",0,0.000000,4352,640
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",641,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5469,301,0.000000,0.000000,20.668530,1.113050,42.158786,2.348952,0.000000,28.963812,100.000000,97.222222,22.184542,42.158786,2.348952,44.605611,2.454981,0.000000,41.759137,0.000000,0.000000,16.703655,1.043978,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",54.737658,9.995479,17.266992,0.000000,8.017741,1.281461,7.255582,0.372898,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.287209,0.784981,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,99.853399,0,32,7.148295,0.244136,0.371991,0.377103,7.457401,0.968815,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.069134,0.000000,3865,64,31.523256,0.521989,"Low (2)","Idle (0)",0,0.000000,123680,2048
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",650,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5319,301,0.000000,0.000000,20.262042,1.055532,42.028509,2.289429,0.000000,28.351112,37.034235,97.222222,21.622384,42.028509,2.289429,42.282890,2.392771,0.000000,40.700957,0.000000,0.000000,16.280383,1.017524,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",38.881487,9.325828,21.039571,0.000000,23.844514,2.143095,3.647325,0.240157,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.215509,0.662514,288,0,0,0,0,0,"Idle (0)","Low (1)",3072,24064,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.143498,0,32,6.948612,0.246356,0.364348,0.379224,7.499331,0.655697,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.078669,0.000000,3877,121,30.819846,0.961878,"Low (2)","Idle (0)",0,0.000000,124064,3872
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",659,218.312500,100.000000,96.755117,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5574,317,0.000000,0.000000,20.322510,1.119802,40.955042,2.319122,0.000000,29.363828,100.000000,100.000000,21.902815,40.955042,2.319122,44.884665,2.552644,0.000000,41.228827,0.000000,0.000000,16.491531,1.030721,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",49.436313,8.976341,16.107628,0.000000,14.550465,2.562325,7.008665,0.299375,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.266977,0.791909,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,5.964172,0.243047,0.356447,0.361345,7.145773,0.679261,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.075586,0.000000,316,17,2.544592,0.136893,"Low (1)","Idle (0)",0,0.000000,10112,544
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",668,218.312500,100.000000,96.755117,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6389,301,0.000000,0.000000,20.433661,1.100402,41.679709,2.322259,0.000000,28.963812,100.000000,100.000000,21.932445,41.679709,2.322259,51.517056,2.427083,0.000000,41.284602,0.000000,0.000000,16.513841,1.032115,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",27.268270,13.060378,23.704935,0.000000,20.051306,3.756481,10.171559,0.440708,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.409015,1.137349,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,5.038376,0.238682,0.921393,0.922856,18.249935,0.977847,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.061687,0.000000,108,16,0.870847,0.129014,"Low (1)","Idle (0)",0,0.000000,3456,512
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",677,218.312500,100.000000,96.755117,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6143,301,0.000000,0.000000,20.743417,1.080609,43.027001,2.343820,0.000000,28.351112,100.000000,97.222222,22.136078,43.027001,2.343820,49.993355,2.449617,0.000000,41.667911,0.000000,0.000000,16.667164,1.041698,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",40.520402,8.663059,19.831166,0.000000,21.619940,2.288185,5.928289,0.257525,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.225552,0.665881,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,99.856502,0,32,4.955354,0.238722,0.907862,0.637903,12.614844,0.677175,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.133068,0.000000,360,8,2.929775,0.065106,"Low (1)","Idle (0)",0,0.000000,11520,256
